,Institution ID,Legal Name,Popular Name,SED Code,INST Type Code,INST Type Description,INST Sub Type Code,INST Sub Type Description,County Code,County Description,Physical Address Line1,Physical Address Line2,Physical City,Physical State Code,Physical Zipcd5,Mailing Address Line1,Mailing Address Line2,Mailing City,Mailing State Code,Mailing Zipcd5,CEO Salutation,CEO FName,CEO LName,CEO Title,CEO email,CEO Phone,CEO Phone Extension,Grade Organization Code,Grade Organization Description,Grade Pre-K,Grade Half K,Grade Full K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade Ungraded Elementary,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade Ungraded Secondary
2479,-800000075973,FUSION ACADEMY PARK AVENUE,FUSION ACADEMY PARK AVENUE,310200996116,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,31,NEW YORK,450 PARK AVE SOUTH-9TH FL,,NEW YORK,NY,10016,450 PARK AVE SOUTH-9TH FL,,NEW YORK,NY,10016,MR.,KEN,COTRONE,HEAD OF SCHOOL,kcotrone@fusionacademy.com,(212)326-9522,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,
2480,-800000048237,SACRED HEART OF JESUS SCHOOL,SACRED HEART OF JESUS SCHOOL,310200145432,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,456 W 52ND ST,,NEW YORK,NY,10019,456 W 52ND ST,,NEW YORK,NY,10019,MS.,MAUREEN,NOONAN,PRINCIPAL,mnoonan@sblsnyc.org,(212)246-4784,125,1,Elementary,,,,,,,Y,Y,Y,,Y,Y,,,,,
2481,-800000048240,SAINT STEPHEN OF HUNGARY SCHOOL,ST STEPHEN OF HUNGARY SCHOOL,310200145439,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,408 E 82ND ST,,NEW YORK,NY,10028,408 E 82ND ST,,NEW YORK,NY,10028,MS.,KELLY,BURKE,PRINCIPAL,kburke@saintstephenschool.org,(212)288-1989,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2482,-800000048241,TRANSFIGURATION SCHOOL,TRANSFIGURATION SCHOOL,310200145447,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,29 MOTT ST,,NEW YORK,NY,10013,29 MOTT ST,,NEW YORK,NY,10013,MR.,MICHAEL,LENAHAN,PRINCIPAL,mlenahan@transfigurationschoolnyc.org,(212)962-5265,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2483,-800000048243,SAINT VINCENT FERRER HIGH SCHOOL,ST VINCENT FERRER HIGH SCHOOL,310200145454,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,151 E 65TH ST,,NEW YORK,NY,10065,151 E 65TH ST,,NEW YORK,NY,10065,SISTER,GAIL,MORGAN,PRINCIPAL,principal@saintvincentferrer.com,(212)535-4680,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2484,-800000060449,ACADEMY OF ST JOSEPH,ACADEMY OF ST JOSEPH,310200145611,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,111 WASHINGTON PL,,NEW YORK,NY,10014,111 WASHINGTON PL,,NEW YORK,NY,10014,MS.,ANGELA,COOMBS,PRINCIPAL,acoombs@aosj.us,(212)243-5420,11,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2485,-800000048233,CONVENT OF THE SACRED HEART,CONVENT OF THE SACRED HEART,310200147087,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,1 E 91ST ST,,NEW YORK,NY,10128,1 E 91ST ST,,NEW YORK,NY,10128,MR.,JOSEPH,CIANCAGLINI,HEADMASTER,jciancaglini@cshnyc.org,(212)722-4745,118,6,K-12,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,
2486,-800000083563,"SHEFA SCHOOL, INC",SHEFA SCHOOL,310200226157,14,NON-PUBLIC SCHOOLS,16,JEWISH,31,NEW YORK,40 E 29TH ST,,NEW YORK,NY,10016,40 E 29TH ST,,NEW YORK,NY,10016,MS.,ILANA,RUSKAY-KIDD,HEAD OF SCHOOL,ilana.ruskaykidd@shefaschool.org,(212)873-1300,,1,Elementary,,,,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2487,-800000048229,MESIVTA TIFERETH JERUSALEM,MESIVTA TIFERETH JERUSALEM,310200226798,14,NON-PUBLIC SCHOOLS,16,JEWISH,31,NEW YORK,145 E BROADWAY,,NEW YORK,NY,10002,145 E BROADWAY,,NEW YORK,NY,10002,MR.,STANLEY,BRONFELD,PRINCIPAL,ysgin@aol.com,(212)964-2830,30,4,Junior-Senior High,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,
2488,-800000048230,RAMAZ UPPER SCHOOL,RAMAZ UPPER SCHOOL,310200227467,14,NON-PUBLIC SCHOOLS,16,JEWISH,31,NEW YORK,60 E 78TH ST,,NEW YORK,NY,10075,60 E 78TH ST,,NEW YORK,NY,10075,MR.,JONATHAN,CANNON,HEAD OF SCHOOL,cannonj@ramaz.org,(212)774-8087,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2489,-800000048231,RABBI ARTHUR SCHNEIER PARK EAST DAY SCHOOL,RABBI ARTHUR SCHNEIER PARK EAST DAY,310200228218,14,NON-PUBLIC SCHOOLS,16,JEWISH,31,NEW YORK,164 E 68TH ST,,NEW YORK,NY,10065,164 E 68TH ST,,NEW YORK,NY,10065,MS.,TEMIMA,FELDMAN,PRINCIPAL,tfeldman@parkeastdayschool.org,(212)737-7330,1400,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2490,-800000048205,RAMAZ LOWER SCHOOL,RAMAZ LOWER SCHOOL,310200228605,14,NON-PUBLIC SCHOOLS,16,JEWISH,31,NEW YORK,125 E 85TH ST,,NEW YORK,NY,10028,125 E 85TH ST,,NEW YORK,NY,10028,MR.,JONATHAN,CANNON,HEAD OF SCHOOL,cannonj@ramaz.org,(212)774-8010,,1,Elementary,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,
2491,-800000048206,ABRAHAM JOSHUA HESCHEL SCHOOL,ABRAHAM JOSHUA HESCHEL SCHOOL,310200228689,14,NON-PUBLIC SCHOOLS,16,JEWISH,31,NEW YORK,30 WEST END AVE,,NEW YORK,NY,10023,30 WEST END AVE,,NEW YORK,NY,10023,MS.,ARIELA,DUBLER,DIRECTOR,ariela@heschel.org,(212)784-1234,2211,6,K-12,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,
2492,-800000048207,MANHATTAN HIGH SCHOOL FOR GIRLS,MANHATTAN HIGH SCHOOL FOR GIRLS,310200229438,14,NON-PUBLIC SCHOOLS,16,JEWISH,31,NEW YORK,154 E 70TH ST,,NEW YORK,NY,10021,154 E 70TH ST,,NEW YORK,NY,10021,MR.,GEORGE,KARASICK,ACTING PRINCIPAL,gdk310@hotmail.com,(212)737-6800,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2493,-800000048208,RAMAZ MIDDLE SCHOOL,RAMAZ MIDDLE SCHOOL,310200229740,14,NON-PUBLIC SCHOOLS,16,JEWISH,31,NEW YORK,114 E 85TH ST,,NEW YORK,NY,10028,114 E 85TH ST,,NEW YORK,NY,10028,MR.,JONATHAN,CANNON,HEAD OF SCHOOL,cannonj@ramaz.org,(212)774-8043,,2,Middle,,,,,,,,Y,Y,,Y,Y,,,,,
2494,-800000047800,SAINT THOMAS CHOIR SCHOOL,ST THOMAS CHOIR SCHOOL,310200515854,14,NON-PUBLIC SCHOOLS,6,EPISCOPAL,31,NEW YORK,202 W 58TH ST,,NEW YORK,NY,10019,202 W 58TH ST,,NEW YORK,NY,10019,MR.,CHARLES,WALLACE,HEADMASTER,headmaster@choirschool.org,(212)247-3311,,1,Elementary,,,,,,Y,Y,Y,Y,,Y,Y,,,,,
2495,-800000047785,GRACE CHURCH SCHOOL,GRACE CHURCH SCHOOL,310200515856,14,NON-PUBLIC SCHOOLS,6,EPISCOPAL,31,NEW YORK,86 4TH AVE,,NEW YORK,NY,10003,86 4TH AVE,,NEW YORK,NY,10003,MR.,GEORGE,DAVISON,HEADMASTER,gdavison@gcschool.org,(212)475-5609,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2496,-800000047786,SAINT LUKE'S SCHOOL,ST LUKE'S SCHOOL,310200515859,14,NON-PUBLIC SCHOOLS,6,EPISCOPAL,31,NEW YORK,487 HUDSON ST,,NEW YORK,NY,10014,487 HUDSON ST,,NEW YORK,NY,10014,MR.,BART,BALDWIN,PRINCIPAL,bbaldwin@stlukeschool.org,(212)924-5960,223,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2497,-800000091549,GRACE CHURCH HIGH SCHOOL,GRACE CHURCH HIGH SCHOOL,310200516499,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,31,NEW YORK,46 COOPER SQUARE,,NEW YORK,NY,10003,46 COOPER SQUARE,,NEW YORK,NY,10003,MR.,GEORGE,DAVISON,HEAD OF SCHOOL,gdavison@gcschool.org,(212)475-5609,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2498,-800000047767,TREVOR DAY SCHOOL (THE),TREVOR DAY SCHOOL (THE),310200516754,14,NON-PUBLIC SCHOOLS,6,EPISCOPAL,31,NEW YORK,1 W 88TH ST,,NEW YORK,NY,10024,1 W 88TH ST,,NEW YORK,NY,10024,MR.,SCOTT,REISINGER,PRINCIPAL,sreisinger@trevor.org,(212)426-3319,,6,K-12,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,
2499,-800000047771,FRIENDS SEMINARY,FRIENDS SEMINARY,310200606536,14,NON-PUBLIC SCHOOLS,7,QUAKERS,31,NEW YORK,222 E 16TH ST,,NEW YORK,NY,10003,222 E 16TH ST,,NEW YORK,NY,10003,MR.,ROBERT,LAUDER,PRINCIPAL,rlauder@friendsseminary.org,(212)979-5030,,6,K-12,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,
2500,-800000046799,SATELLITE ACADEMY HIGH SCHOOL,SATELLITE ACADEMY HIGH SCHOOL,310200011570,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,120 W 30TH ST,,NEW YORK,NY,10001,120 W 30TH ST,,NEW YORK,NY,10001,MR.,STEVEN,ZBAIDA,PRINCIPAL,szbaida@schools.nyc.gov,(646)674-2800,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2501,-800000046725,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,MANHATTAN COMP NIGHT AND DAY HS,310200011575,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,240 2ND AVE,,NEW YORK,NY,10003,240 2ND AVE,,NEW YORK,NY,10003,MR.,MICHAEL,TOISE,PRINCIPAL,mtoise@schools.nyc.gov,(212)353-2010,,5,Senior High,,,,,,,,,,,,,,Y,Y,Y,
2502,-800000046726,RICHARD R GREEN HIGH SCHOOL OF TEACHING,RICHARD R GREEN HS OF TEACHING,310200011580,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,7 BEAVER ST,,NEW YORK,NY,10004,7 BEAVER ST,,NEW YORK,NY,10004,MS.,JOAN,WEAVER,PRINCIPAL,jweaver@schools.nyc.gov,(646)826-8174,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2503,-800000057167,HARVEY MILK HIGH SCHOOL,HARVEY MILK HIGH SCHOOL,310200011586,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,2-10 ASTOR PL,,NEW YORK,NY,10003,2-10 ASTOR PL,,NEW YORK,NY,10003,MS.,DAPHNE,PERRINI,PRINCIPAL,dperrin@schools.nyc.gov,(212)477-1555,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2504,-800000046728,HIGH SCHOOL OF FASHION INDUSTRIES (THE),HIGH SCH OF FASHION INDUSTRIES (THE),310200011600,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,225 W 24TH ST,,NEW YORK,NY,10011,225 W 24TH ST,,NEW YORK,NY,10011,MR.,DARYL,BLANK,PRINCIPAL,dblank@schools.nyc.gov,(212)255-1235,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2505,-800000046729,HUMANITIES PREPARATORY ACADEMY,HUMANITIES PREP ACADEMY,310200011605,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,351 W 18TH ST,,NEW YORK,NY,10011,351 W 18TH ST,,NEW YORK,NY,10011,MS.,JEANNIE,FERRARI,PRINCIPAL,jferrari3@schools.nyc.gov,(212)929-4433,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2506,-800000046731,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,CHELSEA CAREER AND TECH ED HS,310200011615,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,131 AVE OF THE AMERICAS,,NEW YORK,NY,10013,131 AVE OF THE AMERICAS,,NEW YORK,NY,10013,MS.,JAIVELLE,REED,PRINCIPAL,jreed4@schools.nyc.gov,(212)925-1080,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2507,-800000046734,ART AND DESIGN HIGH SCHOOL,ART AND DESIGN HIGH SCHOOL,310200011630,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,231-249 E 56TH ST,,NEW YORK,NY,10019,231-249 E 56TH ST,,NEW YORK,NY,10019,MR.,MAXIMILLIAN,RE-SUGIURA,PRINCIPAL,mresugiura@schools.nyc.gov,(212)752-4340,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2508,-800000046737,LIFE SCIENCES SECONDARY SCHOOL,LIFE SCIENCES SECONDARY SCHOOL,310200011655,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,320 E 96TH ST,,NEW YORK,NY,10128,320 E 96TH ST,,NEW YORK,NY,10128,MS.,KIMBERLY,SWANSON,PRINCIPAL,kswanson2@schools.nyc.gov,(212)348-1694,,4,Junior-Senior High,,,,,,,,,,,,Y,Y,Y,Y,Y,
2509,-800000048273,CATHEDRAL HIGH SCHOOL,CATHEDRAL HIGH SCHOOL,310200145242,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,350 E 56TH ST,,NEW YORK,NY,10022,350 E 56TH ST,,NEW YORK,NY,10022,MS.,MARIA,SPAGNUOLO,PRINCIPAL,mspagnuolo@cathedralhs.org,(212)688-1545,242,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2510,-800000048261,DOMINICAN ACADEMY,DOMINICAN ACADEMY,310200145262,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,44 E 68TH ST,,NEW YORK,NY,10065,44 E 68TH ST,,NEW YORK,NY,10065,DR.,LESLIE,PETIT,PRINCIPAL,lpetit@dominicanacademy.org,(212)744-0195,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2511,-800000048262,EPIPHANY SCHOOL (THE),EPIPHANY SCHOOL (THE),310200145268,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,234 E 22ND ST,,NEW YORK,NY,10010,234 E 22ND ST,,NEW YORK,NY,10010,MS.,KATE,MCHUGH,PRINCIPAL,kmchugh@theepiphanyschool.org,(212)473-4128,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2512,-800000048255,GUARDIAN ANGEL SCHOOL,GUARDIAN ANGEL SCHOOL,310200145281,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,193 10TH AVE,,NEW YORK,NY,10011,193 10TH AVE,,NEW YORK,NY,10011,MS.,CHRISTIE,ACOSTA,PRINCIPAL,christie.acosta@archny.org,(212)989-8280,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2513,-800000048257,SAINT IGNATIUS LOYOLA SCHOOL,ST IGNATIUS LOYOLA SCHOOL,310200145299,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,48 E 84TH ST,,NEW YORK,NY,10028,48 E 84TH ST,,NEW YORK,NY,10028,MS.,MARY,LARKIN,PRINCIPAL,larkinm@saintignatiusloyola.org,(212)861-3820,,1,Elementary,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2514,-800000048249,SAINT JEAN BAPTISTE HIGH SCHOOL,ST JEAN BAPTISTE HIGH SCHOOL,310200145309,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,173 E 75TH ST,,NEW YORK,NY,10021,173 E 75TH ST,,NEW YORK,NY,10021,SISTER,MARIA,CASSANO,PRINCIPAL,mcassano@stjean.org,(212)288-1645,224,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2515,-800000048259,SAINT JOSEPH'S SCHOOL-YORKVILLE,ST JOSEPH'S SCHOOL-YORKVILLE,310200145326,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,420 E 87TH ST,,NEW YORK,NY,10128,420 E 87TH ST,,NEW YORK,NY,10128,MS.,THERESA,BERNERO,PRINCIPAL,m082@adnyeducation.org,(212)289-3057,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
2516,-800000048247,LOYOLA SCHOOL,LOYOLA SCHOOL,310200145338,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,980 PARK AVE,,NEW YORK,NY,10028,980 PARK AVE,,NEW YORK,NY,10028,MR.,JAMES,LYNESS,PRINCIPAL,mpiriz@loyola-nyc.org,(212)288-3522,111,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2517,-800000048239,MARYMOUNT SCHOOL OF NEW YORK,MARYMOUNT SCHOOL OF NY,310200145356,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,1026 5TH AVE,,NEW YORK,NY,10028,1026 5TH AVE,,NEW YORK,NY,10028,MRS.,CONCEPCION,ALVAR,HEADMISTRESS,calvar@marymountnyc.org,(212)744-4486,,6,K-12,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,
2518,-800000034166,NOTRE DAME SCHOOL,NOTRE DAME SCHOOL,310200145371,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,327 W 13TH ST,,NEW YORK,NY,10014,327 W 13TH ST,,NEW YORK,NY,10014,MS.,KARINA,VARGAS,PRINCIPAL,vargask@cheznous.org,(212)620-5575,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2519,-800000048236,REGIS HIGH SCHOOL,REGIS HIGH SCHOOL,310200145416,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,31,NEW YORK,55 E 84TH ST,,NEW YORK,NY,10028,55 E 84TH ST,,NEW YORK,NY,10028,FATHER,ANTHONY,ANDREASSI,PRINCIPAL,aandreassi@regis.org,(212)288-1100,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2520,-800000046817,MANHATTAN INTERNATIONAL HIGH SCHOOL,MANHATTAN INTERNATIONAL HIGH SCHOOL,310200011459,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,317 E 67TH ST,,NEW YORK,NY,10065,317 E 67TH ST,,NEW YORK,NY,10065,MS.,GLADYS,RODRIGUEZ,PRINCIPAL,grodriguez2@schools.nyc.gov,(212)517-6728,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2521,-800000046741,STUYVESANT HIGH SCHOOL,STUYVESANT HIGH SCHOOL,310200011475,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,345 CHAMBERS ST,,NEW YORK,NY,10282,345 CHAMBERS ST,,NEW YORK,NY,10282,MR.,SEUNG,YU,PRINCIPAL,syu5@schools.nyc.gov,(212)312-4800,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2522,-800000046744,HIGH SCHOOL OF ECONOMICS & FINANCE,HIGH SCHOOL OF ECONOMICS & FINANCE,310200011489,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,100 TRINITY PL,,NEW YORK,NY,10006,100 TRINITY PL,,NEW YORK,NY,10006,MR.,MICHAEL,STANZIONE,PRINCIPAL,mstanzi@schools.nyc.gov,(212)346-0708,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2523,-800000046823,UNITY CENTER FOR URBAN TECHNOLOGIES,UNITY CENTER FOR URBAN TECHNOLOGIES,310200011500,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,111 E 33RD ST,,NEW YORK,NY,10016,111 E 33RD ST,,NEW YORK,NY,10016,MR.,FAUSTO,DE LA ROSA,PRINCIPAL,fdelarosa@schools.nyc.gov,(212)576-0530,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2524,-800000070863,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,URBAN ASSEMBLY GATEWAY SCHOOL-TECH,310200011507,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,439 W 49TH ST,,NEW YORK,NY,10019,439 W 49TH ST,,NEW YORK,NY,10019,MS.,KRISTINA,DVORAKOVSKAYA,PRINCIPAL,kdvorakovskaya@schools.nyc.gov,(212)246-1041,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2525,-800000046746,TALENT UNLIMITED HIGH SCHOOL,TALENT UNLIMITED HIGH SCHOOL,310200011519,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,317 E 67TH ST,,NEW YORK,NY,10065,317 E 67TH ST,,NEW YORK,NY,10065,MR.,WILLIAM,GAGSTETTER,PRINCIPAL,wgagstetter@schools.nyc.gov,(212)737-1530,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2526,-800000046747,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,MURRY BERGTRAUM HS FOR BUS CAR,310200011520,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,411 PEARL ST,,NEW YORK,NY,10038,411 PEARL ST,,NEW YORK,NY,10038,MS.,JOYELL,SIMMONS,PRINCIPAL,jsimmons3@schools.nyc.gov,(212)964-9610,1432,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2527,-800000046748,JACQUELINE KENNEDY-ONASSIS HIGH SCHOOL,JACQUELINE KENNEDY-ONASSIS HIGH SCH,310200011529,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,120 W 46TH ST,,NEW YORK,NY,10036,120 W 46TH ST,,NEW YORK,NY,10036,MR.,MANUEL,URENA,PRINCIPAL,murena4@schools.nyc.gov,(212)391-0041,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2528,-800000046810,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,REPERTORY COMPANY HS FOR THEATRE ART,310200011531,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,123 W 43RD ST,,NEW YORK,NY,10036,123 W 43RD ST,,NEW YORK,NY,10036,MR.,MICHAEL,FRAM,PRINCIPAL,mfram@schools.nyc.gov,(212)382-1875,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2529,-800000075015,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,UNION SQUARE ACAD FOR HEALTH SCIENCE,310200011533,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,40 IRVING PL,,NEW YORK,NY,10003,40 IRVING PL,,NEW YORK,NY,10003,MR.,BERNARDO,ASCONA,PRINCIPAL,bascona@schools.nyc.gov,(212)253-3109,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2530,-800000075017,HARVEST COLLEGIATE HIGH SCHOOL,HARVEST COLLEGIATE HIGH SCHOOL,310200011534,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,34 W 14TH ST,,NEW YORK,NY,10011,34 W 14TH ST,,NEW YORK,NY,10011,MS.,CATHERINE,BURCH,PRINCIPAL,cburch2@schools.nyc.gov,(212)242-3384,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2531,-800000057132,MANHATTAN BRIDGES HIGH SCHOOL,MANHATTAN BRIDGES HIGH SCHOOL,310200011542,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,525 W 50TH ST,,NEW YORK,NY,10019,525 W 50TH ST,,NEW YORK,NY,10019,MR.,GEORGE,LOCK,PRINCIPAL,glock@schools.nyc.gov,(212)757-5274,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2532,-800000057133,NEW DESIGN HIGH SCHOOL,NEW DESIGN HIGH SCHOOL,310200011543,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,350 GRAND ST,,NEW YORK,NY,10002,350 GRAND ST,,NEW YORK,NY,10002,MR.,SCOTT,CONTI,PRINCIPAL,sconti@schools.nyc.gov,(212)475-4148,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2533,-800000057165,INDEPENDENCE HIGH SCHOOL,INDEPENDENCE HIGH SCHOOL,310200011544,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,850 10TH AVE,,NEW YORK,NY,10019,850 10TH AVE,,NEW YORK,NY,10019,MR.,RON,SMOLKIN,PRINCIPAL,rsmolki@schools.nyc.gov,(212)262-8067,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
2534,-800000057134,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,HS-DUAL LANGUAGE & ASIAN STUDIES,310200011545,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,350 GRAND ST,,NEW YORK,NY,10002,350 GRAND ST,,NEW YORK,NY,10002,MR.,LI,YAN,PRINCIPAL,lyan@schools.nyc.gov,(212)475-4097,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
2535,-800000075018,ACADEMY FOR SOFTWARE ENGINEERING,ACADEMY FOR SOFTWARE ENGINEERING,310200011546,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,31,NEW YORK,40 IRVING PL,,NEW YORK,NY,10003,40 IRVING PL,,NEW YORK,NY,10003,MR.,SHAWN,RAEKE,PRINCIPAL,sraeke@schools.nyc.gov,(212)253-3299,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
